Turbine_ID,datetime,Active_Power,Wind_Speed_10m,Wind_Direction_50m,Wind_Speed_50m,Temperature,Relative_Humidity,Surface_Pressure,Precipitation
WTG03,2024-08-15 13:00:00,3156.5013333333336,6.73,225.3,7.47,31.88,63.44,100.09,0.04
WTG04,2024-08-15 13:00:00,2676.501333333333,6.73,225.3,7.47,31.88,63.44,100.09,0.04
WTG05,2024-08-15 13:00:00,3152.256,6.73,225.3,7.47,31.88,63.44,100.09,0.04
WTG06,2024-08-15 13:00:00,158.304,6.73,225.3,7.47,31.88,63.44,100.09,0.04
WTG07,2024-08-15 13:00:00,3187.402666666667,6.73,225.3,7.47,31.88,63.44,100.09,0.04
WTG08,2024-08-15 13:00:00,3222.1866666666665,6.73,225.3,7.47,31.88,63.44,100.09,0.04
WTG09,2024-08-15 13:00:00,3258.090666666667,6.73,225.3,7.47,31.88,63.44,100.09,0.04
WTG10,2024-08-15 13:00:00,3238.592,6.73,225.3,7.47,31.88,63.44,100.09,0.04
WTG01,2024-08-15 14:00:00,3221.237333333333,6.55,223.8,7.28,31.55,64.44,100.04,0.04
WTG02,2024-08-15 14:00:00,3267.9680000000003,6.55,223.8,7.28,31.55,64.44,100.04,0.04
WTG03,2024-08-15 14:00:00,3249.3333333333335,6.55,223.8,7.28,31.55,64.44,100.04,0.04
WTG04,2024-08-15 14:00:00,2710.9013333333332,6.55,223.8,7.28,31.55,64.44,100.04,0.04
WTG05,2024-08-15 14:00:00,3244.5866666666666,6.55,223.8,7.28,31.55,64.44,100.04,0.04
WTG06,2024-08-15 14:00:00,-16.75733333333333,6.55,223.8,7.28,31.55,64.44,100.04,0.04
WTG07,2024-08-15 14:00:00,3233.3546666666666,6.55,223.8,7.28,31.55,64.44,100.04,0.04
WTG08,2024-08-15 14:00:00,3230.848,6.55,223.8,7.28,31.55,64.44,100.04,0.04
WTG09,2024-08-15 14:00:00,3243.114666666667,6.55,223.8,7.28,31.55,64.44,100.04,0.04
WTG10,2024-08-15 14:00:00,3257.248,6.55,223.8,7.28,31.55,64.44,100.04,0.04
WTG01,2024-08-15 15:00:00,3155.392,6.27,220.4,6.99,31.06,66.04,100.03,0.06
WTG02,2024-08-15 15:00:00,3090.336,6.27,220.4,6.99,31.06,66.04,100.03,0.06
WTG03,2024-08-15 15:00:00,3158.549333333333,6.27,220.4,6.99,31.06,66.04,100.03,0.06
WTG04,2024-08-15 15:00:00,2659.2213333333334,6.27,220.4,6.99,31.06,66.04,100.03,0.06
WTG05,2024-08-15 15:00:00,3169.0026666666668,6.27,220.4,6.99,31.06,66.04,100.03,0.06
WTG06,2024-08-15 15:00:00,180.17066666666665,6.27,220.4,6.99,31.06,66.04,100.03,0.06
WTG07,2024-08-15 15:00:00,3228.074666666667,6.27,220.4,6.99,31.06,66.04,100.03,0.06
WTG08,2024-08-15 15:00:00,3164.7253333333333,6.27,220.4,6.99,31.06,66.04,100.03,0.06
WTG09,2024-08-15 15:00:00,3189.8133333333335,6.27,220.4,6.99,31.06,66.04,100.03,0.06
WTG10,2024-08-15 15:00:00,3229.536,6.27,220.4,6.99,31.06,66.04,100.03,0.06
WTG01,2024-08-15 16:00:00,3138.752,5.9,215.5,6.67,30.4,68.59,100.04,0.07
WTG02,2024-08-15 16:00:00,3198.1013333333335,5.9,215.5,6.67,30.4,68.59,100.04,0.07
WTG03,2024-08-15 16:00:00,3155.2960000000003,5.9,215.5,6.67,30.4,68.59,100.04,0.07
WTG04,2024-08-15 16:00:00,2641.1626666666666,5.9,215.5,6.67,30.4,68.59,100.04,0.07
WTG05,2024-08-15 16:00:00,3200.5653333333335,5.9,215.5,6.67,30.4,68.59,100.04,0.07
WTG06,2024-08-15 16:00:00,272.38399999999996,5.9,215.5,6.67,30.4,68.59,100.04,0.07
WTG07,2024-08-15 16:00:00,3201.28,5.9,215.5,6.67,30.4,68.59,100.04,0.07
WTG08,2024-08-15 16:00:00,3137.653333333333,5.9,215.5,6.67,30.4,68.59,100.04,0.07
WTG09,2024-08-15 16:00:00,3187.36,5.9,215.5,6.67,30.4,68.59,100.04,0.07
WTG10,2024-08-15 16:00:00,3165.461333333333,5.9,215.5,6.67,30.4,68.59,100.04,0.07
WTG01,2024-08-15 17:00:00,3200.096,5.38,209.5,6.39,29.58,72.69,100.1,0.07
WTG02,2024-08-15 17:00:00,3253.1093333333333,5.38,209.5,6.39,29.58,72.69,100.1,0.07
WTG03,2024-08-15 17:00:00,3163.872,5.38,209.5,6.39,29.58,72.69,100.1,0.07
WTG04,2024-08-15 17:00:00,2690.325333333333,5.38,209.5,6.39,29.58,72.69,100.1,0.07
WTG05,2024-08-15 17:00:00,3210.0906666666665,5.38,209.5,6.39,29.58,72.69,100.1,0.07
WTG06,2024-08-15 17:00:00,142.496,5.38,209.5,6.39,29.58,72.69,100.1,0.07
WTG07,2024-08-15 17:00:00,3233.461333333333,5.38,209.5,6.39,29.58,72.69,100.1,0.07
WTG08,2024-08-15 17:00:00,3232.138666666667,5.38,209.5,6.39,29.58,72.69,100.1,0.07
WTG09,2024-08-15 17:00:00,3209.770666666667,5.38,209.5,6.39,29.58,72.69,100.1,0.07
WTG10,2024-08-15 17:00:00,3279.0293333333334,5.38,209.5,6.39,29.58,72.69,100.1,0.07
WTG01,2024-08-15 18:00:00,3322.549333333333,5.03,202.1,6.26,28.86,77.49,100.17,0.08
WTG02,2024-08-15 18:00:00,3303.1253333333334,5.03,202.1,6.26,28.86,77.49,100.17,0.08
WTG03,2024-08-15 18:00:00,3304.864,5.03,202.1,6.26,28.86,77.49,100.17,0.08
WTG04,2024-08-15 18:00:00,451.82933333333335,5.03,202.1,6.26,28.86,77.49,100.17,0.08
WTG05,2024-08-15 18:00:00,3317.9413333333337,5.03,202.1,6.26,28.86,77.49,100.17,0.08
WTG06,2024-08-15 18:00:00,2615.3813333333333,5.03,202.1,6.26,28.86,77.49,100.17,0.08
WTG07,2024-08-15 18:00:00,3304.224,5.03,202.1,6.26,28.86,77.49,100.17,0.08
WTG08,2024-08-15 18:00:00,3316.3626666666664,5.03,202.1,6.26,28.86,77.49,100.17,0.08
WTG09,2024-08-15 18:00:00,3324.842666666667,5.03,202.1,6.26,28.86,77.49,100.17,0.08
WTG10,2024-08-15 18:00:00,3250.9013333333332,5.03,202.1,6.26,28.86,77.49,100.17,0.08
WTG01,2024-08-15 19:00:00,3089.4186666666665,5.15,195.9,6.31,28.53,80.5,100.24,0.12
WTG02,2024-08-15 19:00:00,3100.469333333333,5.15,195.9,6.31,28.53,80.5,100.24,0.12
WTG03,2024-08-15 19:00:00,3155.136,5.15,195.9,6.31,28.53,80.5,100.24,0.12
WTG04,2024-08-15 19:00:00,591.4453333333333,5.15,195.9,6.31,28.53,80.5,100.24,0.12
WTG05,2024-08-15 19:00:00,3076.1813333333334,5.15,195.9,6.31,28.53,80.5,100.24,0.12
WTG06,2024-08-15 19:00:00,3209.2693333333336,5.15,195.9,6.31,28.53,80.5,100.24,0.12
WTG07,2024-08-15 19:00:00,3177.237333333333,5.15,195.9,6.31,28.53,80.5,100.24,0.12
WTG08,2024-08-15 19:00:00,3124.2026666666666,5.15,195.9,6.31,28.53,80.5,100.24,0.12
WTG09,2024-08-15 19:00:00,3016.768,5.15,195.9,6.31,28.53,80.5,100.24,0.12
WTG10,2024-08-15 19:00:00,2898.4959999999996,5.15,195.9,6.31,28.53,80.5,100.24,0.12
WTG01,2024-08-15 20:00:00,2916.1386666666663,5.21,190.8,6.39,28.3,82.94,100.3,0.18
WTG02,2024-08-15 20:00:00,3022.2719999999995,5.21,190.8,6.39,28.3,82.94,100.3,0.18
WTG03,2024-08-15 20:00:00,2999.8186666666666,5.21,190.8,6.39,28.3,82.94,100.3,0.18
WTG04,2024-08-15 20:00:00,842.4426666666667,5.21,190.8,6.39,28.3,82.94,100.3,0.18
WTG05,2024-08-15 20:00:00,3014.08,5.21,190.8,6.39,28.3,82.94,100.3,0.18
WTG06,2024-08-15 20:00:00,3065.28,5.21,190.8,6.39,28.3,82.94,100.3,0.18
WTG07,2024-08-15 20:00:00,2985.2906666666663,5.21,190.8,6.39,28.3,82.94,100.3,0.18
WTG08,2024-08-15 20:00:00,2938.7306666666664,5.21,190.8,6.39,28.3,82.94,100.3,0.18
WTG09,2024-08-15 20:00:00,2839.861333333333,5.21,190.8,6.39,28.3,82.94,100.3,0.18
WTG10,2024-08-15 20:00:00,1681.2693333333334,5.21,190.8,6.39,28.3,82.94,100.3,0.18
WTG01,2024-08-15 21:00:00,3111.114666666667,5.35,187.7,6.56,28.14,84.81,100.33,0.23
WTG02,2024-08-15 21:00:00,3182.6666666666665,5.35,187.7,6.56,28.14,84.81,100.33,0.23
WTG03,2024-08-15 21:00:00,3225.6,5.35,187.7,6.56,28.14,84.81,100.33,0.23
WTG04,2024-08-15 21:00:00,64.04266666666666,5.35,187.7,6.56,28.14,84.81,100.33,0.23
WTG05,2024-08-15 21:00:00,3178.4426666666664,5.35,187.7,6.56,28.14,84.81,100.33,0.23
WTG06,2024-08-15 21:00:00,3216.2773333333334,5.35,187.7,6.56,28.14,84.81,100.33,0.23
WTG07,2024-08-15 21:00:00,3231.0933333333337,5.35,187.7,6.56,28.14,84.81,100.33,0.23
WTG08,2024-08-15 21:00:00,3214.336,5.35,187.7,6.56,28.14,84.81,100.33,0.23
WTG09,2024-08-15 21:00:00,3216.8213333333333,5.35,187.7,6.56,28.14,84.81,100.33,0.23
WTG10,2024-08-15 21:00:00,3038.336,5.35,187.7,6.56,28.14,84.81,100.33,0.23
WTG01,2024-08-15 22:00:00,3253.5893333333333,5.47,188.9,6.63,27.99,86.33,100.32,0.29
WTG02,2024-08-15 22:00:00,3298.56,5.47,188.9,6.63,27.99,86.33,100.32,0.29
WTG03,2024-08-15 22:00:00,3331.925333333333,5.47,188.9,6.63,27.99,86.33,100.32,0.29
WTG04,2024-08-15 22:00:00,-17.461333333333332,5.47,188.9,6.63,27.99,86.33,100.32,0.29
WTG05,2024-08-15 22:00:00,3283.776,5.47,188.9,6.63,27.99,86.33,100.32,0.29
WTG06,2024-08-15 22:00:00,3308.672,5.47,188.9,6.63,27.99,86.33,100.32,0.29
WTG07,2024-08-15 22:00:00,3291.7546666666663,5.47,188.9,6.63,27.99,86.33,100.32,0.29
WTG08,2024-08-15 22:00:00,3287.744,5.47,188.9,6.63,27.99,86.33,100.32,0.29
WTG09,2024-08-15 22:00:00,3207.328,5.47,188.9,6.63,27.99,86.33,100.32,0.29
WTG10,2024-08-15 22:00:00,3201.013333333334,5.47,188.9,6.63,27.99,86.33,100.32,0.29
WTG01,2024-08-15 23:00:00,3344.0426666666667,5.57,194.7,6.8,27.87,87.3,100.25,0.23
WTG02,2024-08-15 23:00:00,3340.3626666666664,5.57,194.7,6.8,27.87,87.3,100.25,0.23
WTG03,2024-08-15 23:00:00,3340.9493333333335,5.57,194.7,6.8,27.87,87.3,100.25,0.23
WTG04,2024-08-15 23:00:00,-22.048000000000002,5.57,194.7,6.8,27.87,87.3,100.25,0.23
WTG05,2024-08-15 23:00:00,3342.6986666666667,5.57,194.7,6.8,27.87,87.3,100.25,0.23
WTG06,2024-08-15 23:00:00,3345.92,5.57,194.7,6.8,27.87,87.3,100.25,0.23
WTG07,2024-08-15 23:00:00,3350.0480000000002,5.57,194.7,6.8,27.87,87.3,100.25,0.23
WTG08,2024-08-15 23:00:00,3351.52,5.57,194.7,6.8,27.87,87.3,100.25,0.23
WTG09,2024-08-15 23:00:00,3347.68,5.57,194.7,6.8,27.87,87.3,100.25,0.23
WTG10,2024-08-15 23:00:00,3354.688,5.57,194.7,6.8,27.87,87.3,100.25,0.23
WTG01,2024-08-16 00:00:00,3048.0533333333333,5.68,201.4,6.97,27.81,87.91,100.17,0.2
WTG02,2024-08-16 00:00:00,3075.0400000000004,5.68,201.4,6.97,27.81,87.91,100.17,0.2
WTG03,2024-08-16 00:00:00,3131.829333333333,5.68,201.4,6.97,27.81,87.91,100.17,0.2
WTG04,2024-08-16 00:00:00,381.8453333333334,5.68,201.4,6.97,27.81,87.91,100.17,0.2
WTG05,2024-08-16 00:00:00,3183.8186666666666,5.68,201.4,6.97,27.81,87.91,100.17,0.2
WTG06,2024-08-16 00:00:00,3099.488,5.68,201.4,6.97,27.81,87.91,100.17,0.2
WTG07,2024-08-16 00:00:00,3108.1493333333333,5.68,201.4,6.97,27.81,87.91,100.17,0.2
WTG08,2024-08-16 00:00:00,3141.653333333333,5.68,201.4,6.97,27.81,87.91,100.17,0.2
WTG09,2024-08-16 00:00:00,3144.1920000000005,5.68,201.4,6.97,27.81,87.91,100.17,0.2
WTG10,2024-08-16 00:00:00,3074.0373333333337,5.68,201.4,6.97,27.81,87.91,100.17,0.2
WTG01,2024-08-16 01:00:00,2779.6693333333333,5.83,207.1,7.21,27.78,88.26,100.1,0.22
WTG02,2024-08-16 01:00:00,3042.229333333333,5.83,207.1,7.21,27.78,88.26,100.1,0.22
WTG03,2024-08-16 01:00:00,3046.4746666666665,5.83,207.1,7.21,27.78,88.26,100.1,0.22
WTG04,2024-08-16 01:00:00,685.8346666666666,5.83,207.1,7.21,27.78,88.26,100.1,0.22
WTG05,2024-08-16 01:00:00,2934.5066666666667,5.83,207.1,7.21,27.78,88.26,100.1,0.22
WTG06,2024-08-16 01:00:00,2881.9733333333334,5.83,207.1,7.21,27.78,88.26,100.1,0.22
WTG07,2024-08-16 01:00:00,3060.8213333333333,5.83,207.1,7.21,27.78,88.26,100.1,0.22
WTG08,2024-08-16 01:00:00,3004.5866666666666,5.83,207.1,7.21,27.78,88.26,100.1,0.22
WTG09,2024-08-16 01:00:00,2855.072,5.83,207.1,7.21,27.78,88.26,100.1,0.22
WTG10,2024-08-16 01:00:00,2108.1066666666666,5.83,207.1,7.21,27.78,88.26,100.1,0.22
WTG01,2024-08-16 02:00:00,3224.544,5.93,210.8,7.33,27.76,88.27,100.04,0.19
WTG02,2024-08-16 02:00:00,3248.064,5.93,210.8,7.33,27.76,88.27,100.04,0.19
WTG03,2024-08-16 02:00:00,3210.0693333333334,5.93,210.8,7.33,27.76,88.27,100.04,0.19
WTG04,2024-08-16 02:00:00,141.0666666666667,5.93,210.8,7.33,27.76,88.27,100.04,0.19
WTG05,2024-08-16 02:00:00,3217.845333333333,5.93,210.8,7.33,27.76,88.27,100.04,0.19
WTG06,2024-08-16 02:00:00,3243.9786666666664,5.93,210.8,7.33,27.76,88.27,100.04,0.19
WTG07,2024-08-16 02:00:00,3270.8160000000003,5.93,210.8,7.33,27.76,88.27,100.04,0.19
WTG08,2024-08-16 02:00:00,3231.0933333333337,5.93,210.8,7.33,27.76,88.27,100.04,0.19
WTG09,2024-08-16 02:00:00,3231.7333333333336,5.93,210.8,7.33,27.76,88.27,100.04,0.19
WTG10,2024-08-16 02:00:00,3179.317333333333,5.93,210.8,7.33,27.76,88.27,100.04,0.19
WTG01,2024-08-16 03:00:00,2750.592,5.73,212.1,7.11,27.67,88.68,100.03,0.16
WTG02,2024-08-16 03:00:00,2905.8026666666665,5.73,212.1,7.11,27.67,88.68,100.03,0.16
WTG03,2024-08-16 03:00:00,2990.464,5.73,212.1,7.11,27.67,88.68,100.03,0.16
WTG04,2024-08-16 03:00:00,601.9413333333333,5.73,212.1,7.11,27.67,88.68,100.03,0.16
WTG05,2024-08-16 03:00:00,3070.7413333333334,5.73,212.1,7.11,27.67,88.68,100.03,0.16
WTG06,2024-08-16 03:00:00,3079.4239999999995,5.73,212.1,7.11,27.67,88.68,100.03,0.16
WTG07,2024-08-16 03:00:00,3128.7893333333336,5.73,212.1,7.11,27.67,88.68,100.03,0.16
WTG08,2024-08-16 03:00:00,3059.904,5.73,212.1,7.11,27.67,88.68,100.03,0.16
WTG09,2024-08-16 03:00:00,2957.9093333333335,5.73,212.1,7.11,27.67,88.68,100.03,0.16
WTG10,2024-08-16 03:00:00,2926.016,5.73,212.1,7.11,27.67,88.68,100.03,0.16
WTG01,2024-08-16 04:00:00,1611.584,5.39,213.3,6.76,27.58,89.09,100.07,0.1
WTG02,2024-08-16 04:00:00,1698.6026666666667,5.39,213.3,6.76,27.58,89.09,100.07,0.1
WTG03,2024-08-16 04:00:00,1751.2426666666668,5.39,213.3,6.76,27.58,89.09,100.07,0.1
WTG04,2024-08-16 04:00:00,1466.1333333333332,5.39,213.3,6.76,27.58,89.09,100.07,0.1
WTG05,2024-08-16 04:00:00,2176.7253333333333,5.39,213.3,6.76,27.58,89.09,100.07,0.1
WTG06,2024-08-16 04:00:00,2301.824,5.39,213.3,6.76,27.58,89.09,100.07,0.1
WTG07,2024-08-16 04:00:00,2401.0986666666668,5.39,213.3,6.76,27.58,89.09,100.07,0.1
WTG08,2024-08-16 04:00:00,2491.104,5.39,213.3,6.76,27.58,89.09,100.07,0.1
WTG09,2024-08-16 04:00:00,2405.216,5.39,213.3,6.76,27.58,89.09,100.07,0.1
WTG10,2024-08-16 04:00:00,707.0826666666667,5.39,213.3,6.76,27.58,89.09,100.07,0.1
WTG01,2024-08-16 05:00:00,909.3013333333333,5.11,214.3,6.4,27.57,89.1,100.1,0.1
WTG02,2024-08-16 05:00:00,948.8533333333334,5.11,214.3,6.4,27.57,89.1,100.1,0.1
WTG03,2024-08-16 05:00:00,962.8159999999999,5.11,214.3,6.4,27.57,89.1,100.1,0.1
WTG04,2024-08-16 05:00:00,1000.7573333333333,5.11,214.3,6.4,27.57,89.1,100.1,0.1
WTG05,2024-08-16 05:00:00,996.7253333333333,5.11,214.3,6.4,27.57,89.1,100.1,0.1
WTG06,2024-08-16 05:00:00,1049.8880000000001,5.11,214.3,6.4,27.57,89.1,100.1,0.1
WTG07,2024-08-16 05:00:00,1150.624,5.11,214.3,6.4,27.57,89.1,100.1,0.1
WTG08,2024-08-16 05:00:00,1128.9066666666665,5.11,214.3,6.4,27.57,89.1,100.1,0.1
WTG09,2024-08-16 05:00:00,1198.496,5.11,214.3,6.4,27.57,89.1,100.1,0.1
WTG10,2024-08-16 05:00:00,1184.2346666666667,5.11,214.3,6.4,27.57,89.1,100.1,0.1
WTG01,2024-08-16 06:00:00,697.312,5.36,216.4,6.22,28.15,85.66,100.17,0.07
WTG02,2024-08-16 06:00:00,788.9386666666666,5.36,216.4,6.22,28.15,85.66,100.17,0.07
WTG03,2024-08-16 06:00:00,839.2853333333334,5.36,216.4,6.22,28.15,85.66,100.17,0.07
WTG04,2024-08-16 06:00:00,917.9306666666666,5.36,216.4,6.22,28.15,85.66,100.17,0.07
WTG05,2024-08-16 06:00:00,919.04,5.36,216.4,6.22,28.15,85.66,100.17,0.07
WTG06,2024-08-16 06:00:00,933.9306666666668,5.36,216.4,6.22,28.15,85.66,100.17,0.07
WTG07,2024-08-16 06:00:00,940.4586666666668,5.36,216.4,6.22,28.15,85.66,100.17,0.07
WTG08,2024-08-16 06:00:00,963.776,5.36,216.4,6.22,28.15,85.66,100.17,0.07
WTG09,2024-08-16 06:00:00,981.0559999999999,5.36,216.4,6.22,28.15,85.66,100.17,0.07
WTG10,2024-08-16 06:00:00,994.4853333333334,5.36,216.4,6.22,28.15,85.66,100.17,0.07
WTG01,2024-08-16 07:00:00,1118.5706666666667,5.45,219.5,6.17,29.09,79.89,100.25,0.07
WTG02,2024-08-16 07:00:00,1175.936,5.45,219.5,6.17,29.09,79.89,100.25,0.07
WTG03,2024-08-16 07:00:00,1206.2933333333333,5.45,219.5,6.17,29.09,79.89,100.25,0.07
WTG04,2024-08-16 07:00:00,1266.1333333333334,5.45,219.5,6.17,29.09,79.89,100.25,0.07
WTG05,2024-08-16 07:00:00,1273.7920000000001,5.45,219.5,6.17,29.09,79.89,100.25,0.07
WTG06,2024-08-16 07:00:00,1289.7813333333334,5.45,219.5,6.17,29.09,79.89,100.25,0.07
WTG07,2024-08-16 07:00:00,1300.864,5.45,219.5,6.17,29.09,79.89,100.25,0.07
WTG08,2024-08-16 07:00:00,1270.8266666666666,5.45,219.5,6.17,29.09,79.89,100.25,0.07
WTG09,2024-08-16 07:00:00,1322.1866666666667,5.45,219.5,6.17,29.09,79.89,100.25,0.07
WTG10,2024-08-16 07:00:00,1328.416,5.45,219.5,6.17,29.09,79.89,100.25,0.07
WTG01,2024-08-16 08:00:00,1507.296,5.35,222.3,5.97,30.0,74.94,100.28,0.2
WTG02,2024-08-16 08:00:00,1510.848,5.35,222.3,5.97,30.0,74.94,100.28,0.2
WTG03,2024-08-16 08:00:00,1520.8426666666667,5.35,222.3,5.97,30.0,74.94,100.28,0.2
WTG04,2024-08-16 08:00:00,1600.7893333333334,5.35,222.3,5.97,30.0,74.94,100.28,0.2
WTG05,2024-08-16 08:00:00,1536.8,5.35,222.3,5.97,30.0,74.94,100.28,0.2
WTG06,2024-08-16 08:00:00,1576.4693333333335,5.35,222.3,5.97,30.0,74.94,100.28,0.2
WTG07,2024-08-16 08:00:00,1601.2693333333334,5.35,222.3,5.97,30.0,74.94,100.28,0.2
WTG08,2024-08-16 08:00:00,1619.872,5.35,222.3,5.97,30.0,74.94,100.28,0.2
WTG09,2024-08-16 08:00:00,1650.5493333333334,5.35,222.3,5.97,30.0,74.94,100.28,0.2
WTG10,2024-08-16 08:00:00,1663.2426666666668,5.35,222.3,5.97,30.0,74.94,100.28,0.2
WTG01,2024-08-16 09:00:00,1943.3066666666666,5.5,225.4,6.1,30.75,71.32,100.26,0.27
WTG02,2024-08-16 09:00:00,2016.8640000000003,5.5,225.4,6.1,30.75,71.32,100.26,0.27
WTG03,2024-08-16 09:00:00,1868.9173333333335,5.5,225.4,6.1,30.75,71.32,100.26,0.27
WTG04,2024-08-16 09:00:00,1884.1386666666667,5.5,225.4,6.1,30.75,71.32,100.26,0.27
WTG05,2024-08-16 09:00:00,1920.1493333333335,5.5,225.4,6.1,30.75,71.32,100.26,0.27
WTG06,2024-08-16 09:00:00,1928.0106666666668,5.5,225.4,6.1,30.75,71.32,100.26,0.27
WTG07,2024-08-16 09:00:00,1878.3466666666666,5.5,225.4,6.1,30.75,71.32,100.26,0.27
WTG08,2024-08-16 09:00:00,1809.728,5.5,225.4,6.1,30.75,71.32,100.26,0.27
WTG09,2024-08-16 09:00:00,1853.0240000000001,5.5,225.4,6.1,30.75,71.32,100.26,0.27
WTG10,2024-08-16 09:00:00,1837.6853333333331,5.5,225.4,6.1,30.75,71.32,100.26,0.27
WTG01,2024-08-16 10:00:00,1787.274666666667,5.58,228.0,6.18,31.25,69.08,100.23,0.32
WTG02,2024-08-16 10:00:00,1807.1253333333334,5.58,228.0,6.18,31.25,69.08,100.23,0.32
WTG03,2024-08-16 10:00:00,1852.832,5.58,228.0,6.18,31.25,69.08,100.23,0.32
WTG04,2024-08-16 10:00:00,1756.3306666666667,5.58,228.0,6.18,31.25,69.08,100.23,0.32
WTG05,2024-08-16 10:00:00,1871.8826666666666,5.58,228.0,6.18,31.25,69.08,100.23,0.32
WTG06,2024-08-16 10:00:00,1883.4346666666668,5.58,228.0,6.18,31.25,69.08,100.23,0.32
WTG07,2024-08-16 10:00:00,1930.336,5.58,228.0,6.18,31.25,69.08,100.23,0.32
WTG08,2024-08-16 10:00:00,1953.0986666666668,5.58,228.0,6.18,31.25,69.08,100.23,0.32
WTG09,2024-08-16 10:00:00,1905.4186666666667,5.58,228.0,6.18,31.25,69.08,100.23,0.32
WTG10,2024-08-16 10:00:00,1997.5146666666667,5.58,228.0,6.18,31.25,69.08,100.23,0.32
WTG01,2024-08-16 11:00:00,2472.7999999999997,5.58,228.6,6.15,31.61,67.61,100.16,7.3
WTG02,2024-08-16 11:00:00,2395.9466666666667,5.58,228.6,6.15,31.61,67.61,100.16,7.3
WTG03,2024-08-16 11:00:00,2475.8186666666666,5.58,228.6,6.15,31.61,67.61,100.16,7.3
WTG04,2024-08-16 11:00:00,2262.6133333333332,5.58,228.6,6.15,31.61,67.61,100.16,7.3
WTG05,2024-08-16 11:00:00,2543.008,5.58,228.6,6.15,31.61,67.61,100.16,7.3
WTG06,2024-08-16 11:00:00,2357.664,5.58,228.6,6.15,31.61,67.61,100.16,7.3
WTG07,2024-08-16 11:00:00,2673.408,5.58,228.6,6.15,31.61,67.61,100.16,7.3
WTG08,2024-08-16 11:00:00,2666.2186666666666,5.58,228.6,6.15,31.61,67.61,100.16,7.3
WTG09,2024-08-16 11:00:00,2586.4533333333334,5.58,228.6,6.15,31.61,67.61,100.16,7.3
WTG10,2024-08-16 11:00:00,2708.512,5.58,228.6,6.15,31.61,67.61,100.16,7.3
WTG01,2024-08-16 12:00:00,2596.7253333333333,5.65,227.7,6.24,31.76,67.11,100.08,7.48
WTG02,2024-08-16 12:00:00,2678.922666666667,5.65,227.7,6.24,31.76,67.11,100.08,7.48
WTG03,2024-08-16 12:00:00,2652.3306666666667,5.65,227.7,6.24,31.76,67.11,100.08,7.48
WTG04,2024-08-16 12:00:00,2343.7013333333334,5.65,227.7,6.24,31.76,67.11,100.08,7.48
WTG05,2024-08-16 12:00:00,2570.2506666666663,5.65,227.7,6.24,31.76,67.11,100.08,7.48
WTG06,2024-08-16 12:00:00,1497.0346666666667,5.65,227.7,6.24,31.76,67.11,100.08,7.48
WTG07,2024-08-16 12:00:00,2506.3573333333334,5.65,227.7,6.24,31.76,67.11,100.08,7.48
WTG08,2024-08-16 12:00:00,2635.1786666666667,5.65,227.7,6.24,31.76,67.11,100.08,7.48
WTG09,2024-08-16 12:00:00,2587.8186666666666,5.65,227.7,6.24,31.76,67.11,100.08,7.48
WTG10,2024-08-16 12:00:00,2508.288,5.65,227.7,6.24,31.76,67.11,100.08,7.48
WTG01,2024-08-16 13:00:00,2240.8106666666667,5.83,225.1,6.48,31.7,67.29,100.01,8.97
WTG02,2024-08-16 13:00:00,2334.965333333333,5.83,225.1,6.48,31.7,67.29,100.01,8.97
WTG03,2024-08-16 13:00:00,2165.1626666666666,5.83,225.1,6.48,31.7,67.29,100.01,8.97
WTG04,2024-08-16 13:00:00,2012.032,5.83,225.1,6.48,31.7,67.29,100.01,8.97
WTG05,2024-08-16 13:00:00,2207.2853333333333,5.83,225.1,6.48,31.7,67.29,100.01,8.97
WTG06,2024-08-16 13:00:00,2139.786666666667,5.83,225.1,6.48,31.7,67.29,100.01,8.97
WTG07,2024-08-16 13:00:00,2293.5679999999998,5.83,225.1,6.48,31.7,67.29,100.01,8.97
WTG08,2024-08-16 13:00:00,2228.3306666666667,5.83,225.1,6.48,31.7,67.29,100.01,8.97
WTG09,2024-08-16 13:00:00,2171.52,5.83,225.1,6.48,31.7,67.29,100.01,8.97
WTG10,2024-08-16 13:00:00,2245.482666666667,5.83,225.1,6.48,31.7,67.29,100.01,8.97
WTG01,2024-08-16 14:00:00,2390.656,5.95,222.4,6.65,31.24,69.09,99.97,8.09
WTG02,2024-08-16 14:00:00,2397.1093333333333,5.95,222.4,6.65,31.24,69.09,99.97,8.09
WTG03,2024-08-16 14:00:00,2296.6186666666667,5.95,222.4,6.65,31.24,69.09,99.97,8.09
WTG04,2024-08-16 14:00:00,2135.936,5.95,222.4,6.65,31.24,69.09,99.97,8.09
WTG05,2024-08-16 14:00:00,2297.0133333333333,5.95,222.4,6.65,31.24,69.09,99.97,8.09
WTG06,2024-08-16 14:00:00,1969.344,5.95,222.4,6.65,31.24,69.09,99.97,8.09
WTG07,2024-08-16 14:00:00,2310.730666666667,5.95,222.4,6.65,31.24,69.09,99.97,8.09
WTG08,2024-08-16 14:00:00,2249.7813333333334,5.95,222.4,6.65,31.24,69.09,99.97,8.09
WTG09,2024-08-16 14:00:00,2198.2400000000002,5.95,222.4,6.65,31.24,69.09,99.97,8.09
WTG10,2024-08-16 14:00:00,2120.2453333333333,5.95,222.4,6.65,31.24,69.09,99.97,8.09
WTG01,2024-08-16 15:00:00,1714.6453333333332,5.93,220.3,6.7,30.61,71.79,99.97,8.61
